,store_nm,store_id,store_addr_line2_txt,store_city_nm,store_state_id,store_zip5_id,upc_id,upc_dsc,category_nm,storeCounts,upcCounts,bundle_number,bundle_name
630565,TOM THUMB FOOD & PHARMACY,3658,2755 N. COLLINS                         ,ARLINGTON           ,TX,76006,22700400000,ROLLS DINNER GOLDEN 12 CT,ISB ROLLS,160,1219,2220,TOM THUMB FOOD & PHARMACY_3658_2220
990299,TOM THUMB FOOD & PHARMACY,3658,2755 N. COLLINS                         ,ARLINGTON           ,TX,76006,71345630030,CRAB LOG,CRAB (BULK),160,1219,2220,TOM THUMB FOOD & PHARMACY_3658_2220
76982,TOM THUMB FOOD & PHARMACY,3658,2755 N. COLLINS                         ,ARLINGTON           ,TX,76006,22706300000,ROLLS CINNAMON 4 CT,ISB BREAKFAST BAKED GOODS,160,1219,2220,TOM THUMB FOOD & PHARMACY_3658_2220
919506,TOM THUMB FOOD & PHARMACY,3658,2755 N. COLLINS                         ,ARLINGTON           ,TX,76006,7294561183,SL PREMIUM ITALIAN BREAD,TRADITIONAL SANDWICH COMMERCIAL FRESH BREAD,160,1219,2220,TOM THUMB FOOD & PHARMACY_3658_2220
526204,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,85023000617,RECOVERY WATER LEMONGRASS,REFRIGERATED PREMIUM DRINKS,161,1134,2221,SAFEWAY_544_2221
85176,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,27050700000,RNGR AIR CHL CKN BRST THN SLCD BNLS SKLS,"CHICKEN, REFRIGERATED",161,1134,2221,SAFEWAY_544_2221
396501,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,81507902040,HERITAGE BROWN SUGAR BOURBON,SPIRITS,161,1134,2221,SAFEWAY_544_2221
797153,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,2640012101,DARIGOLD WHITE CHEDDAR BLOCK SHARP,GROCERY SANDWICH CHEESE,162,1134,2221,SAFEWAY_544_2221
534285,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,27051500000,DRAPER VLY FARMS CHICKEN LIVERS ABF,"CHICKEN, REFRIGERATED",162,1134,2221,SAFEWAY_544_2221
829396,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,7482105007,ROSES BRAND FORTUNE COOKIE,ASIAN FOODS,163,1134,2221,SAFEWAY_544_2221
701431,SAFEWAY                  ,544,21301 HWY 410                           ,BONNEY LAKE         ,WA,98391,7562714711,SHRIMP RAW 16-20 CT ORANIC,SHRIMP FAMILY,163,1134,2221,SAFEWAY_544_2221
800966,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,84847701227,SOL RBR FRISBEE W SQ,PET SUPPLIES,161,747,2222,SAFEWAY_637_2222
239495,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,22797200000,COOKIES CHOCOLATE CHIP 40CT,ISB SNACKS,162,747,2222,SAFEWAY_637_2222
499810,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,20075500000,CHICKEN THIGH BNLS SKLS,"CHICKEN, REFRIGERATED",163,747,2222,SAFEWAY_637_2222
826605,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,7287891603,HERDEZ JALAPENO REFRIED BEANS,HISPANIC FOODS MEAL INGREDIENTS,163,747,2222,SAFEWAY_637_2222
363912,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,23032400000,SHRIMP RAW  21-25 CT GULF,SERVICE SEAFOOD,164,747,2222,SAFEWAY_637_2222
90836,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,2795814232,LAURA CHENEL GOAT CHEESE CHEVRE POPPY,DELI CHEESE,166,747,2222,SAFEWAY_637_2222
822192,SAFEWAY                  ,637,37500 E US HWY 40                       ,STEAMBOAT SPRINGS   ,CO,80487,87989000131,CRUNCHMASTERS PROTEIN SNACK CRCKR RST,AT HOME CRACKERS,166,747,2222,SAFEWAY_637_2222
706522,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,21531500000,RESERS SALAD LOADED BAKED POTATO,SELF SERVICE DELI SALADS,161,1110,2223,ALBERTSONS_2955_2223
910168,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,60777206989,DECORATIVE CANDLE NUMBER 9,DESSERT DECORATIONS,161,1110,2223,ALBERTSONS_2955_2223
269248,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,8048000470,ST GERMAIN ELDERFLOWER CORDIALS,SPIRITS,161,1110,2223,ALBERTSONS_2955_2223
242158,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,22789300000,CAKE COOKIES & CREME 1/4 SHEET,ISB DESSERTS,161,1110,2223,ALBERTSONS_2955_2223
89984,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,26807500000,COOKIES LUSCIOUS LEMON 8CT,ISB SNACKS,161,1110,2223,ALBERTSONS_2955_2223
375802,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,26730800000,ROLLS WHITE TELERA 6CT,ISB MAIN MEAL LOAVES,161,1110,2223,ALBERTSONS_2955_2223
833061,ALBERTSONS               ,2955,2785 N SCOTTSDALE ROAD                  ,SCOTTSDALE          ,AZ,85257,26622500000,DEMI SESAME LOAF,ISB MAIN MEAL LOAVES,161,1110,2223,ALBERTSONS_2955_2223
593985,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,20899200000,PORK TOP LOIN CHOP BNLS SSND,"PORK, NATURAL",161,716,2224,SAFEWAY_462_2224
512560,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,85682700303,FITWRAPZ BURRITO BREAKFAST ORIG,FROZEN SNACK PREPARED FOODS,161,716,2224,SAFEWAY_462_2224
549994,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,20916300000,CHICKEN BRST STFD W/PESTO FONTINA CHSE,"CHICKEN, FROZEN",164,716,2224,SAFEWAY_462_2224
144923,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,9827112124,ANNAS GOURMET HONEY BEAR CLOVER,HONEY,164,716,2224,SAFEWAY_462_2224
944213,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,81790400016,ELYSIAN THE IMMORTAL IPA  BTL,BEER,164,716,2224,SAFEWAY_462_2224
89006,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,3121520117,PIKE PIER HORSERADISH SAUCE,KETCHUP,165,716,2224,SAFEWAY_462_2224
962842,SAFEWAY                  ,462,205 NORTH 5TH AVE                       ,YAKIMA              ,WA,98902,2183459408,HEMPLERS SAUSAGE CHORIZO GROUND,BREAKFAST SAUSAGE,166,716,2224,SAFEWAY_462_2224
111682,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,8405910005,GARDENBURGER ORIGINAL BURGERS,MEAL COMPONENTS FROZEN PREPARED FOODS,161,1054,2225,CARRS_2628_2225
417303,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,4085002017,ALASKAN HUSKY IPA  BTLS,BEER,162,1054,2225,CARRS_2628_2225
502803,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,24280200000,BRUSSEL SPROUTS SLICED,CONVENIENCE VEGETABLES,164,1054,2225,CARRS_2628_2225
682097,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,7116923577,BC RED SLVR PDOT  LINERS,DESSERT DECORATIONS,164,1054,2225,CARRS_2628_2225
434976,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,23059800000,TRAPPERS CREEK SALMON SMOKED,REFRIGERATED (RETAIL PACKS),164,1054,2225,CARRS_2628_2225
657930,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,26626200000,SCONES LEMON POPPYSEED 4CT,ISB BREAKFAST BAKED GOODS,164,1054,2225,CARRS_2628_2225
750143,CARRS                    ,2628,1725 ABBOTT ROAD                        ,ANCHORAGE           ,AK,99507,75046380175,THAIFUSIONS PEANUT SAUCE,ASIAN FOODS,164,1054,2225,CARRS_2628_2225
157668,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,20874300000,PORK TOP LOIN CHOP BNLS SSND,SERVICE MEAT,161,1137,2226,ALBERTSONS LLC_4272_2226
414087,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,88342602725,PUMPKIN CREAM CHEESE CRUMBLE CAKE,ISB DESSERTS,161,1137,2226,ALBERTSONS LLC_4272_2226
835518,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,21376200000,D&W HAM OFF THE BONE,DELI MEAT,162,1137,2226,ALBERTSONS LLC_4272_2226
741063,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,22656900000,CK CELEB CHOC W/FDG IC 8IN2LYR,ISB DESSERTS,163,1137,2226,ALBERTSONS LLC_4272_2226
880191,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,20363900000,PORK SHOULDER ARM PICNIC RST WH 1PC,"PORK, NATURAL",164,1137,2226,ALBERTSONS LLC_4272_2226
155113,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,21359800000,D&W CHICKEN BREAST ROTISSERIE,DELI MEAT,164,1137,2226,ALBERTSONS LLC_4272_2226
124289,ALBERTSONS LLC           ,4272,850 E LOOP 820                          ,FORT WORTH          ,TX,76112,60777206985,DECO CANDLE NUMBER 5,DESSERT DECORATIONS,165,1137,2226,ALBERTSONS LLC_4272_2226
110244,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,7539100138,SEA BEST BREADED BREADED POPCORN SHRIMP,FROZEN SEAFOOD  (RETAIL PACK),161,787,2227,SAFEWAY_4381_2227
143795,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,7111718358,RASPBERRY PARFAIT,SELF SERVICE DELI SALADS,163,787,2227,SAFEWAY_4381_2227
700410,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,7580582263,STELLA PARMESAN CHEESE SHAVED,DELI CHEESE,164,787,2227,SAFEWAY_4381_2227
938399,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,85284600701,NINKASI PACIFIC RAIN NW PALE  BTL,BEER,164,787,2227,SAFEWAY_4381_2227
194312,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,71156501065,SALEMVILLE BLUE CHEESE CRUMBLE AGED RSRV,DELI CHEESE,165,787,2227,SAFEWAY_4381_2227
30936,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,21513300000,PRIMO TAGLIO PRE-SLC HAM OFF THE BONE,DELI MEAT,166,787,2227,SAFEWAY_4381_2227
911867,SAFEWAY                  ,4381,1205 CAMPBELL STREET                    ,BAKER CITY          ,OR,97814,85757500303,GOOD LIFE DESCENDER IPA  CAN,BEER,167,787,2227,SAFEWAY_4381_2227
911813,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,8112820143,WOODFORD RESERVE GIFT PACK W/ROCKS GLASS,SPIRITS,162,1028,2228,SAFEWAY_1572_2228
945059,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,27051600000,DRAPER VLY FARMS CHICKEN GIZZARDS ABF,"CHICKEN, REFRIGERATED",164,1028,2228,SAFEWAY_1572_2228
915865,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,22372500000,CHOC CAKE TRUFFLE ICED 8 IN 2LYR,ISB DESSERTS,164,1028,2228,SAFEWAY_1572_2228
562227,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,18794200061,WA GOLD CHERRY CIDER  BTL,BEER,164,1028,2228,SAFEWAY_1572_2228
208291,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,27050800000,RNGR AIR CHL CHICKEN PARTY WING,"CHICKEN, REFRIGERATED",165,1028,2228,SAFEWAY_1572_2228
980485,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,86703000002,ARTIES HARVEST HONEY LOCAL,HONEY,166,1028,2228,SAFEWAY_1572_2228
948339,SAFEWAY                  ,1572,14020 MAIN STREET NE                    ,DUVALL              ,WA,98019,23059700000,TRAPPERS CREEK SALMON PEPPERED SMOKED,REFRIGERATED (RETAIL PACKS),166,1028,2228,SAFEWAY_1572_2228
286617,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,7261346282,ALL MTY PAC OXI FRCL,LAUNDRY DETERGENT,162,917,2229,ALBERTSONS_46_2229
252089,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,22775700000,CUPCAKES MINI WHITE W/VANILLA ICING,ISB DESSERTS,162,917,2229,ALBERTSONS_46_2229
577678,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,20726500000,CH BEEF W/CARNE ASADA MRND,SERVICE MEAT,162,917,2229,ALBERTSONS_46_2229
856043,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,7960602042,TINAS LOADED 5 LAYER BURRITO STK FAJITA,FROZEN SNACK PREPARED FOODS,163,917,2229,ALBERTSONS_46_2229
139373,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,22750700000,PRETZEL SUB ROLL 6 CT,ISB ROLLS,163,917,2229,ALBERTSONS_46_2229
541718,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,85861300016,EL SOL SALSA ORIGINAL MILD,DELI DIPS AND SALSA,163,917,2229,ALBERTSONS_46_2229
791983,ALBERTSONS               ,46,1001 S. RAINBOW BLVD.                   ,LAS VEGAS           ,NV,89128,21085600000,KRAKUS POLISH DELI HAM,DELI MEAT,163,917,2229,ALBERTSONS_46_2229
163579,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,87694000301,HMSTYL SAV CHCKN CROCKPOT,CAT FOOD WET,162,1075,2230,ALBERTSONS_3564_2230
858378,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,8982430618,DELUXE CHANUKAH CANDLE BLUE/WHITE,BOUTIQUE AIR CARE,164,1075,2230,ALBERTSONS_3564_2230
65106,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,84837500398,HOUSE CABERNET DARK,TABLE WINE,166,1075,2230,ALBERTSONS_3564_2230
838315,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,81970301337,EARTHWISE INSULATED BAG ALB,BAGS,166,1075,2230,ALBERTSONS_3564_2230
712817,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,20354700000,PORK SHANK SMKD,VARIETY MEATS,167,1075,2230,ALBERTSONS_3564_2230
198930,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,80664810113,MARYHILL VIOGNIER,TABLE WINE,167,1075,2230,ALBERTSONS_3564_2230
234728,ALBERTSONS               ,3564,3075 HILLYARD ST                        ,EUGENE              ,OR,97405,23564600000,SALMON ATLANTIC PORTIONS 5 OZ,SALMON FAMILY FARMED - (BULK),168,1075,2230,ALBERTSONS_3564_2230
830540,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,21374300000,D&W TRAY CHEESE CUTTING BOARD,DELI SPECIALTY MISC ITEMS,163,1066,2231,SAFEWAY_1521_2231
8273,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,7958199529,CALYPSO PINEAPPLE PCH LIMEADE,CARBONATED SOFT DRINKS,164,1066,2231,SAFEWAY_1521_2231
1004320,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,22595900000,1/8 SHEET TUXEDO TRUFFLE MOUSE CAKERIE,ISB DESSERTS,164,1066,2231,SAFEWAY_1521_2231
957552,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,22639800000,TIRAMISU BABY CAKERIE,ISB DESSERTS,164,1066,2231,SAFEWAY_1521_2231
983690,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,71920237012,FANEGA FOODS MASA,NON MEAT ITEMS,164,1066,2231,SAFEWAY_1521_2231
45090,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,88552331811,PIE LEMON MERINGUE NSA 8IN,ISB DESSERTS,164,1066,2231,SAFEWAY_1521_2231
345720,SAFEWAY                  ,1521,12122 NORTH RANCHO VISTOSO BLV          ,ORO VALLEY          ,AZ,85755,6233898261,AIRWICK AIR CARE MIXED,AIR CARE,164,1066,2231,SAFEWAY_1521_2231
833359,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,21985600000,DOUBLE R RANCH ROAST BEEF ITALIAN,DELI MEAT,163,1311,2232,ALBERTSONS LLC_4041_2232
61972,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,7733033886,ROYAL DANSK WAFERS CLLCTN,AT HOME COOKIES,163,1311,2232,ALBERTSONS LLC_4041_2232
294945,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,76026385001,ADLT MAC CHSES CHIPOTLE,MACARONI AND CHEESE,165,1311,2232,ALBERTSONS LLC_4041_2232
47413,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,7778202664,JV SAUSAGE CHORIZO GROUND,DINNER SAUSAGE,165,1311,2232,ALBERTSONS LLC_4041_2232
619532,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,70122829016,BREAD FRENCH TRIBECA OVEN PULL A PART,ISB MAIN MEAL LOAVES,166,1311,2232,ALBERTSONS LLC_4041_2232
747103,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,64412450076,LANGLEY CANDEL CINNAMON 18OZ,CANDLES HOME DECOR,168,1311,2232,ALBERTSONS LLC_4041_2232
963250,ALBERTSONS LLC           ,4041,3137 GRAND AVE                          ,BILLINGS            ,MT,59102,85577902139,LHS TOUCH SCREEN GLOVES,OUTDOOR AND GARDEN,168,1311,2232,ALBERTSONS LLC_4041_2232
173667,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,60777206988,DECO CANDLE NUMBER 8,DESSERT DECORATIONS,163,994,2233,ALBERTSONS LLC_4234_2233
700265,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,60777206986,DECO CANDLE NUMBER 6,DESSERT DECORATIONS,165,994,2233,ALBERTSONS LLC_4234_2233
937110,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,1380018846,STFFRS MEATBALLS KOREAN BBQ,MULTI-SERVE MEALS FROZEN PREPARED FOODS,166,994,2233,ALBERTSONS LLC_4234_2233
887041,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,60777206980,DECO CANDLE NUMBER 0,DESSERT DECORATIONS,166,994,2233,ALBERTSONS LLC_4234_2233
103840,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,21524100000,AMISH CLASSIC WHITE AMERICAN CHEESE,DELI CHEESE,166,994,2233,ALBERTSONS LLC_4234_2233
880747,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,60777206987,DECO CANDLE NUMBER 7,DESSERT DECORATIONS,167,994,2233,ALBERTSONS LLC_4234_2233
670633,ALBERTSONS LLC           ,4234,3001 S CENTRAL EXPRESSWAY               ,MCKINNEY            ,TX,75070,3150668805,D&W PANINO SALAME HOT & SPICY,DELI MEAT,168,994,2233,ALBERTSONS LLC_4234_2233
439718,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,22741400000,CAKERIE TIRAMISU TRIANGLE,ISB DESSERTS,164,1083,2234,SAFEWAY_485_2234
432580,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,8175382918,BELVEDERE PURE ICE DUO,SPIRITS,166,1083,2234,SAFEWAY_485_2234
517847,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,22855100000,COOKIES OATMEAL RAISIN 40 CT,ISB SNACKS,167,1083,2234,SAFEWAY_485_2234
889412,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,26767600000,BROOKIE CHOCOLATE CHIP,ISB DESSERTS,167,1083,2234,SAFEWAY_485_2234
264954,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,85205900505,KOMBUCHA TOWN GOLD LIGHT,REFRIGERATED PREMIUM DRINKS,167,1083,2234,SAFEWAY_485_2234
283929,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,22158900000,CAKE TRES LECHES 1/4 SHT DECORATED,ISB DESSERTS,167,1083,2234,SAFEWAY_485_2234
35170,SAFEWAY                  ,485,19500 HIGHWAY 99                        ,LYNNWOOD            ,WA,98036,81177401419,COLD-1 CANTEEN 32OZ,DRINKWARE,167,1083,2234,SAFEWAY_485_2234
846255,SAFEWAY                  ,1542,2501 SW CHERRY PARK ROAD                ,TROUTDALE           ,OR,97060,85895900528,CHEFS CUT CHIPOTLE CRK PPR REAL STK JRKY,MEAT SNACKS,164,1128,2235,SAFEWAY_1542_2235
3790,SAFEWAY                  ,1542,2501 SW CHERRY PARK ROAD                ,TROUTDALE           ,OR,97060,2795814234,LAURA CHENEL GOAT CHEESE CHEVRE FIG &,DELI CHEESE,169,1128,2235,SAFEWAY_1542_2235
